latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-5.34899,18.97781,333.89,0.47,0.39,2025-02-24,12:25,N,nominal,2.0NRT,295.77,3.73,D
-5.63298,17.20821,339.25,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,301.28,3.52,D
-5.69559,16.8272,337.34,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,294.09,4.98,D
-5.30535,19.29516,332.34,0.48,0.4,2025-02-24,12:25,N,nominal,2.0NRT,294.09,3.2,D
-5.1761,20.09071,337.35,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,289.21,3.73,D
-5.23768,19.73685,339.4,0.51,0.41,2025-02-24,12:25,N,nominal,2.0NRT,294.14,5.62,D
-5.13968,20.33781,341.89,0.56,0.43,2025-02-24,12:25,N,nominal,2.0NRT,293.13,5.37,D
-5.01398,21.12673,331.35,0.42,0.45,2025-02-24,12:25,N,nominal,2.0NRT,285.9,4.65,D
-4.7801,22.52821,332.36,0.52,0.5,2025-02-24,12:25,N,nominal,2.0NRT,285.75,7.24,D
-4.95279,21.52225,331.36,0.44,0.46,2025-02-24,12:25,N,nominal,2.0NRT,284.18,3.52,D
-5.02722,21.0982,331.08,0.41,0.45,2025-02-24,12:25,N,nominal,2.0NRT,285.09,3.67,D
-5.4479,18.54304,331.23,0.44,0.39,2025-02-24,12:25,N,nominal,2.0NRT,295.99,2.3,D
-5.68946,17.0224,343.77,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,303.05,20.72,D
-4.96534,21.5527,330.31,0.44,0.46,2025-02-24,12:25,N,nominal,2.0NRT,286.4,3.5,D
-4.92959,21.76939,329.74,0.46,0.47,2025-02-24,12:25,N,nominal,2.0NRT,280.87,2.77,D
-5.69338,17.01937,330.13,0.4,0.37,2025-02-24,12:25,N,low,2.0NRT,301.51,3.76,D
-5.69283,17.02292,354.92,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,307.56,20.72,D
-5.67564,17.13399,330.59,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.06,3.02,D
-4.49792,24.37632,340.26,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,293.13,7.78,D
-4.09306,24.39097,354.3,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,296.4,29.8,D
-4.09252,24.39422,340.41,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,292.4,20.29,D
-4.46963,22.13739,328.84,0.49,0.49,2025-02-24,12:25,N,nominal,2.0NRT,277.74,3.82,D
-4.1456,24.10741,329.07,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,287.67,1.41,D
-5.35418,16.56781,331.13,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.66,4.24,D
-5.35365,16.57129,333.58,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.76,7.34,D
-5.1506,17.8863,332.72,0.42,0.38,2025-02-24,12:25,N,nominal,2.0NRT,297.17,4.39,D
-4.91941,19.38533,330.87,0.49,0.41,2025-02-24,12:25,N,nominal,2.0NRT,297.02,5.34,D
-4.10458,24.4196,350.65,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,291.77,3.47,D
-5.43816,16.06304,349.28,0.38,0.36,2025-02-24,12:25,N,nominal,2.0NRT,305.17,9.7,D
-5.3566,16.5967,331.74,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.07,2.1,D
-5.19083,17.67269,343.72,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,299.05,10.19,D
-5.18793,17.69143,332.82,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.45,5.12,D
-5.35939,16.60081,339.17,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.49,13.33,D
-5.35455,16.63241,331.43,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,295.02,4.19,D
-5.21098,17.56519,333.15,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.45,3.48,D
-5.19954,17.63918,331.61,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.55,6.86,D
-4.50202,22.05112,339.97,0.49,0.48,2025-02-24,12:25,N,nominal,2.0NRT,281.84,6.98,D
-4.50132,22.05543,334.01,0.49,0.48,2025-02-24,12:25,N,nominal,2.0NRT,281.6,6.98,D
-5.35789,16.63296,354.32,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,302.12,46.87,D
-4.63022,21.2813,345.29,0.43,0.46,2025-02-24,12:25,N,nominal,2.0NRT,270.63,8.91,D
-4.00393,25.12831,328.71,0.4,0.6,2025-02-24,12:25,N,nominal,2.0NRT,283.8,1.78,D
-5.37037,16.57383,333.45,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.71,9.32,D
-5.36929,16.58085,338.21,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.71,6.41,D
-5.3623,16.62652,341.63,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,302.04,26.72,D
-5.36177,16.63002,331.87,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,294.92,46.87,D
-5.37264,16.58132,338.5,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.2,2.94,D
-5.36834,16.60941,337.36,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.59,6.29,D
-5.1994,17.70849,336.35,0.42,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.04,3.47,D
-4.84243,19.99714,340.87,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,287.36,7.32,D
-5.36471,16.65555,336.25,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.01,5.14,D
-5.37784,16.61452,332.33,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,296.56,2.06,D
-5.31219,17.04327,334.38,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,299.49,3.73,D
-5.2845,17.22384,339.44,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,299.05,13.71,D
-4.85407,19.99899,330.5,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,287.69,7.64,D
-4.85331,20.00381,335.01,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,288.95,12.53,D
-5.38548,16.58689,343.78,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,296.81,5.04,D
-4.85343,20.02847,342.99,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,290.76,8.49,D
-5.38882,16.58743,330.86,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.65,5.04,D
-5.39377,16.57744,337.54,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.85,22.13,D
-5.39711,16.57796,340.9,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,303.89,22.13,D
-5.39658,16.58147,340.32,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.4,22.13,D
-4.85444,20.00197,339.56,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,289.67,18.65,D
-5.42371,16.44256,334.87,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.23,5.47,D
-4.85441,20.02653,339.47,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,290.28,5.47,D
-5.40975,16.55531,344.07,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.24,5.5,D
-5.2713,17.4464,342.74,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.34,4.37,D
-5.02744,19.02998,337.56,0.47,0.4,2025-02-24,12:25,N,nominal,2.0NRT,298.74,12.21,D
-4.85874,20.09792,332.46,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,292.34,3.52,D
-4.85719,20.10744,342.06,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,293.52,11.74,D
-5.81249,13.97472,332.48,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,293.53,2.4,D
-5.48257,16.16996,339.26,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,298.08,3.96,D
-5.28553,17.44481,335.06,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.33,3.75,D
-5.16574,18.20752,339.67,0.43,0.38,2025-02-24,12:25,N,nominal,2.0NRT,297.71,4.03,D
-5.02515,19.09117,331.7,0.48,0.4,2025-02-24,12:25,N,nominal,2.0NRT,296.11,2.86,D
-5.37971,16.86101,334.13,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,293.53,3.92,D
-4.14844,24.41117,332.49,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,287.55,3.67,D
-4.12941,24.52272,334.63,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,289.48,2.45,D
-4.12035,24.57584,329.61,0.36,0.58,2025-02-24,12:25,N,nominal,2.0NRT,290.97,2.5,D
-4.17285,24.29953,343.74,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,292.37,2.47,D
-4.13359,24.53034,329.33,0.36,0.58,2025-02-24,12:25,N,nominal,2.0NRT,288.61,1.69,D
-5.47821,16.26527,332.99,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.7,1.69,D
-4.03243,25.15609,332.61,0.4,0.6,2025-02-24,12:25,N,nominal,2.0NRT,284.34,3.19,D
-5.06151,18.95731,333.33,0.47,0.4,2025-02-24,12:25,N,nominal,2.0NRT,296.83,5.31,D
-4.15596,24.46288,332.23,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,290.93,2.8,D
-4.89327,20.03265,330.8,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,286.13,4.15,D
-4.13328,24.62913,336.24,0.37,0.58,2025-02-24,12:25,N,nominal,2.0NRT,291.82,3.16,D
-5.44372,16.55685,347.25,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.31,10.36,D
-5.44597,16.56445,332.86,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.28,2.65,D
-5.38173,16.98168,333.89,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.07,6.1,D
-4.61006,21.8276,333.33,0.47,0.48,2025-02-24,12:25,N,nominal,2.0NRT,272.74,3.58,D
-4.82739,20.51695,331.21,0.38,0.43,2025-02-24,12:25,N,nominal,2.0NRT,293.25,2.86,D
-5.49019,16.32055,337.44,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,303.49,4.52,D
-4.16813,24.55263,334.08,0.36,0.58,2025-02-24,12:25,N,nominal,2.0NRT,292.51,2.68,D
-4.1547,24.63274,367,0.37,0.58,2025-02-24,12:25,N,high,2.0NRT,292.35,10.17,D
-5.49405,16.31758,330.98,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,300.69,2.86,D
-5.49352,16.32106,333.57,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.83,3.63,D
-5.32537,17.4133,332.92,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.96,3.64,D
-5.46656,16.56401,335.86,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.98,7.15,D
-5.46284,16.58833,354.27,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,310.41,63.2,D
-5.3214,17.5293,336.28,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.43,3.41,D
-5.32084,17.53296,335.9,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.59,3.41,D
-4.22991,24.3448,339.91,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,291.74,5.32,D
-4.49739,24.37944,367,0.35,0.57,2025-02-24,12:25,N,high,2.0NRT,295.53,16.22,D
-5.66903,17.19901,344.24,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.62,3.94,D
-5.43433,18.6981,330.71,0.45,0.39,2025-02-24,12:25,N,nominal,2.0NRT,295.21,1.9,D
-4.24798,25.87405,329.71,0.44,0.63,2025-02-24,12:25,N,nominal,2.0NRT,282.04,4.59,D
-5.67241,17.1995,331.98,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,299.24,3.94,D
-5.24492,19.91031,333.96,0.52,0.42,2025-02-24,12:25,N,nominal,2.0NRT,293.38,4.92,D
-5.22663,20.02413,330.98,0.53,0.42,2025-02-24,12:25,N,nominal,2.0NRT,291.1,4.1,D
-5.02126,21.29146,329.78,0.43,0.46,2025-02-24,12:25,N,nominal,2.0NRT,279.58,2.73,D
-5.26168,19.83024,338.72,0.52,0.41,2025-02-24,12:25,N,nominal,2.0NRT,295.21,7.18,D
-4.48212,24.56575,350.33,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,293.21,10.06,D
-5.23436,20.02538,332.82,0.53,0.42,2025-02-24,12:25,N,nominal,2.0NRT,291.15,5.48,D
-4.48798,24.56332,355.72,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,293.42,10.06,D
-4.48741,24.56675,367,0.36,0.57,2025-02-24,12:25,N,high,2.0NRT,294.66,10.06,D
-5.75758,16.71413,331.54,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,296.05,3.96,D
-5.75705,16.71759,332.98,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,296.69,3.96,D
-5.63069,17.53597,332.77,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.07,7.05,D
-5.14125,20.62984,333.95,0.39,0.44,2025-02-24,12:25,N,nominal,2.0NRT,288.51,2.99,D
-4.81892,22.60746,333.56,0.52,0.5,2025-02-24,12:25,N,nominal,2.0NRT,285.15,5.32,D
-4.91717,22.03701,336.17,0.48,0.48,2025-02-24,12:25,N,nominal,2.0NRT,278.74,3.85,D
-5.47943,18.55115,331.92,0.44,0.39,2025-02-24,12:25,N,nominal,2.0NRT,296.4,3.87,D
-4.88918,22.2363,329.26,0.49,0.49,2025-02-24,12:25,N,nominal,2.0NRT,280.67,4.76,D
-5.64092,17.53767,333.87,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.93,6.22,D
-4.48812,24.7592,367,0.37,0.58,2025-02-24,12:25,N,high,2.0NRT,295.09,11.2,D
-5.75333,16.87577,337.03,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,295.82,3.31,D
-5.65798,17.49509,334.93,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.03,3.31,D
-5.65742,17.49877,333.56,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.76,3.29,D
-4.5343,24.51401,340.62,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,295.62,6.25,D
-4.53379,24.51708,338.07,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,293.67,4.49,D
-5.66765,17.47764,339.76,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.69,4.73,D
-5.658,17.54028,336.19,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.82,5.88,D
-5.37688,19.34684,338.54,0.49,0.4,2025-02-24,12:25,N,nominal,2.0NRT,294.59,7.08,D
-4.49975,24.78905,337.06,0.37,0.58,2025-02-24,12:25,N,nominal,2.0NRT,293.53,2.3,D
-5.1038,21.09859,333.42,0.41,0.45,2025-02-24,12:25,N,nominal,2.0NRT,293.22,5.07,D
-5.52449,18.58283,335.57,0.45,0.39,2025-02-24,12:25,N,nominal,2.0NRT,298.79,5.24,D
-5.32484,19.84344,330.14,0.52,0.41,2025-02-24,12:25,N,nominal,2.0NRT,296.3,5.46,D
-5.2425,20.3469,336.18,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,292.18,9.62,D
-5.86473,16.45534,331.93,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,297.49,1.7,D
-5.69955,17.52076,334.14,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.62,2.98,D
-5.69779,17.53193,332.04,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.17,2.78,D
-5.36523,19.61881,331.12,0.5,0.41,2025-02-24,12:25,N,nominal,2.0NRT,291.56,4.07,D
-4.4964,24.79024,338.99,0.37,0.58,2025-02-24,12:25,N,nominal,2.0NRT,293.01,2.92,D
-5.86807,16.45585,336.61,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,302.08,1.7,D
-5.20358,20.63356,333.43,0.38,0.44,2025-02-24,12:25,N,nominal,2.0NRT,289.23,2.4,D
-5.87807,16.45736,331.17,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.94,3.26,D
-5.70745,17.55967,332.28,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.05,3.87,D
-5.26546,20.33008,337.6,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,292.76,6.28,D
-5.70744,17.58215,334.91,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.81,3.3,D
-5.27903,20.27139,339.98,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,293.96,7.1,D
-5.72347,17.50179,331.49,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,295.25,4.68,D
-5.71599,17.54973,332.38,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.31,4.66,D
-5.28293,20.2721,335.65,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,293.21,5.25,D
-4.58945,24.4396,331.58,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,291.28,2.46,D
-4.57914,24.50014,350.62,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,289.86,5.95,D
-5.72744,17.49872,338.03,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.56,7.52,D
-5.72055,17.5429,330.17,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.87,1.31,D
-5.73084,17.49929,331.33,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.13,3.11,D
-5.41777,19.48362,346.77,0.49,0.41,2025-02-24,12:25,N,nominal,2.0NRT,293.58,8.56,D
-5.9129,16.34129,332.14,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,301.33,2.19,D
-5.87168,16.61028,330.65,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,299.24,2.37,D
-5.69755,17.73548,335.55,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.14,6.58,D
-5.55731,18.62908,346.06,0.45,0.39,2025-02-24,12:25,N,nominal,2.0NRT,298.24,4.58,D
-5.42149,19.48428,345.17,0.49,0.41,2025-02-24,12:25,N,nominal,2.0NRT,293.35,8.56,D
-4.579,24.59698,343.56,0.36,0.57,2025-02-24,12:25,N,nominal,2.0NRT,294.81,3.5,D
-5.89861,16.4569,339.73,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,302.1,5.39,D
-5.73707,17.50408,333.78,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.41,6.61,D
-5.70099,17.736,335.39,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.56,7.37,D
-5.00853,22.05575,348.12,0.48,0.48,2025-02-24,12:25,N,nominal,2.0NRT,281.97,8.3,D
-4.63394,24.30388,344.29,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,288.75,3.79,D
-4.63918,24.30446,336.57,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,290.72,3.79,D
-4.41849,25.60821,337.79,0.42,0.61,2025-02-24,12:25,N,nominal,2.0NRT,283.06,4.29,D
-5.74333,17.50873,335.08,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.34,8.67,D
-5.74277,17.51238,346.62,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.03,12.03,D
-5.74219,17.51611,334.93,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.57,12.03,D
-5.05024,21.85658,336.36,0.46,0.47,2025-02-24,12:25,N,nominal,2.0NRT,279.04,4.34,D
-4.96714,22.36314,332,0.5,0.49,2025-02-24,12:25,N,nominal,2.0NRT,286.53,2.12,D
-4.87635,22.91346,328.98,0.55,0.51,2025-02-24,12:25,N,nominal,2.0NRT,285.28,3.86,D
-4.4242,25.60902,330.08,0.42,0.61,2025-02-24,12:25,N,nominal,2.0NRT,282.05,2.32,D
-5.91448,16.42007,330.51,0.39,0.36,2025-02-24,12:25,N,low,2.0NRT,302.09,2.33,D
-5.83198,16.95757,331.95,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,296,2.21,D
-5.79949,17.1683,338.92,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.05,5,D
-5.39315,19.7587,331.35,0.51,0.41,2025-02-24,12:25,N,nominal,2.0NRT,295.34,3.84,D
-5.75413,17.48411,333.68,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.27,2.11,D
-5.75356,17.4878,332.04,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.04,2.11,D
-5.75299,17.49147,345.89,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.81,9.53,D
-5.75072,17.50609,332.74,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.76,3.35,D
-5.32776,20.19304,337.77,0.54,0.42,2025-02-24,12:25,N,nominal,2.0NRT,292.08,6.87,D
-5.06846,21.79974,337.59,0.46,0.47,2025-02-24,12:25,N,nominal,2.0NRT,278.5,4.52,D
-5.05278,21.89596,329.05,0.47,0.47,2025-02-24,12:25,N,nominal,2.0NRT,280.49,3.38,D
-5.75698,17.48824,330.77,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,295.68,2.11,D
-5.75641,17.49193,334.49,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,295.04,9.53,D
-5.75414,17.50659,333.85,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.05,3.35,D
-4.64572,24.42571,340.05,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,291.61,6.19,D
-4.57455,24.85227,342.62,0.37,0.58,2025-02-24,12:25,N,nominal,2.0NRT,292.22,4.57,D
-4.42044,25.77026,354.44,0.43,0.62,2025-02-24,12:25,N,nominal,2.0NRT,281.66,5.91,D
-5.93155,16.39766,340.24,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,300.21,3.58,D
-5.48813,19.25596,340.53,0.48,0.4,2025-02-24,12:25,N,nominal,2.0NRT,296.58,28.78,D
-5.48745,19.26028,333.79,0.48,0.4,2025-02-24,12:25,N,nominal,2.0NRT,291.25,15.17,D
-5.38008,19.93932,330.9,0.52,0.42,2025-02-24,12:25,N,nominal,2.0NRT,295.06,6.32,D
-4.84664,21.48603,329.25,0.44,0.46,2025-02-24,12:25,N,nominal,2.0NRT,277.04,2.58,D
-4.27232,24.87638,335.6,0.38,0.59,2025-02-24,12:25,N,nominal,2.0NRT,290.52,2.63,D
-5.18959,19.4143,335.49,0.49,0.4,2025-02-24,12:25,N,nominal,2.0NRT,295.74,12.23,D
-4.85091,21.48673,332.45,0.44,0.46,2025-02-24,12:25,N,nominal,2.0NRT,276.38,3.38,D
-4.82692,21.63138,332.38,0.45,0.47,2025-02-24,12:25,N,nominal,2.0NRT,275.67,3.81,D
-4.62766,22.82291,333.97,0.54,0.51,2025-02-24,12:25,N,nominal,2.0NRT,287.48,4.92,D
-4.40579,24.13072,344.48,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,293.56,20.41,D
-4.40528,24.1337,344.59,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,288.91,28.75,D
-4.14922,25.62122,335.99,0.43,0.62,2025-02-24,12:25,N,nominal,2.0NRT,278.49,4.04,D
-4.65609,22.68237,333.6,0.53,0.5,2025-02-24,12:25,N,nominal,2.0NRT,286.87,3.85,D
-4.41094,24.13158,352.3,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,292.84,20.41,D
-4.39032,24.25252,341.27,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,291.58,3.12,D
-4.36392,24.40704,333.8,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,293.45,3.75,D
-5.52866,17.31812,333.2,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,297.52,3.27,D
-4.7829,21.95053,340.92,0.47,0.48,2025-02-24,12:25,N,nominal,2.0NRT,280.81,12.42,D
-5.54605,17.22853,334.34,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.05,7.53,D
-4.95052,20.96037,351.49,0.41,0.45,2025-02-24,12:25,N,nominal,2.0NRT,278.19,8.99,D
-4.92363,21.12445,341.65,0.42,0.45,2025-02-24,12:25,N,nominal,2.0NRT,277.31,9.73,D
-4.80067,21.87061,329.11,0.47,0.48,2025-02-24,12:25,N,nominal,2.0NRT,277.63,3.59,D
-4.42179,24.13014,354.32,0.34,0.56,2025-02-24,12:25,N,nominal,2.0NRT,289.34,15.07,D
-4.42129,24.13309,367,0.34,0.56,2025-02-24,12:25,N,high,2.0NRT,293.09,15.07,D
-5.0674,20.26796,335.87,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,294.81,6.07,D
-4.80795,21.85385,328.74,0.47,0.47,2025-02-24,12:25,N,nominal,2.0NRT,276.1,2.36,D
-5.06728,20.29364,337.83,0.55,0.43,2025-02-24,12:25,N,nominal,2.0NRT,292.42,10.94,D
-4.64929,24.43664,339.51,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,291.14,4.26,D
-4.42619,25.77126,333.37,0.43,0.62,2025-02-24,12:25,N,nominal,2.0NRT,280.74,5.91,D
-4.42553,25.77519,332.8,0.44,0.62,2025-02-24,12:25,N,nominal,2.0NRT,280.69,5.91,D
-5.27184,20.64457,334.28,0.38,0.44,2025-02-24,12:25,N,nominal,2.0NRT,288.61,3.39,D
-5.95204,16.3081,334.15,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,300.98,2.84,D
-5.7621,17.54546,335.02,0.41,0.37,2025-02-24,12:25,N,nominal,2.0NRT,296.66,4.21,D
-5.39295,19.90768,334.3,0.52,0.42,2025-02-24,12:25,N,nominal,2.0NRT,290.9,4.25,D
-4.66756,24.39135,333.33,0.35,0.57,2025-02-24,12:25,N,nominal,2.0NRT,287.55,2.4,D
-5.46494,19.50008,333.05,0.49,0.41,2025-02-24,12:25,N,nominal,2.0NRT,291.43,1.5,D
-4.107,27.85204,327.97,0.61,0.71,2025-02-24,12:25,N,nominal,2.0NRT,284.06,4.33,D
-5.97731,16.27638,333.81,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,303.72,5.52,D
-5.98063,16.27689,337.24,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,304.09,6.46,D
-5.97957,16.28385,338.43,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,303.41,4.07,D
-5.97904,16.28732,337.51,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,302.33,4.07,D
-5.85182,17.14793,334.71,0.4,0.37,2025-02-24,12:25,N,nominal,2.0NRT,298.86,3.51,D
-5.40088,19.99,334.19,0.53,0.42,2025-02-24,12:25,N,nominal,2.0NRT,293.15,5.01,D
-5.99491,16.26565,349.73,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,305.7,8.55,D
-5.03956,22.18566,344.72,0.49,0.48,2025-02-24,12:25,N,nominal,2.0NRT,281.14,7.66,D
-5.99824,16.26616,342.23,0.39,0.36,2025-02-24,12:25,N,nominal,2.0NRT,306.71,8.55,D
-5.47307,19.66665,338.82,0.5,0.41,2025-02-24,12:25,N,nominal,2.0NRT,293.59,6.78,D
-5.42325,19.99803,334.49,0.53,0.42,2025-02-24,12:25,N,nominal,2.0NRT,292.23,10.56,D
